time,magX,magY,magZ,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,temperature,pressure,altitude,accMag,qw,qx,qy,qz,initialAltAchieved,landingDetected
8.15, -0.02, -0.18, 0.50, -0.56, -0.56, -9.99, -0.00, 0.02, -0.03, 30.60, 100.11, 101.32, 10.02, 0.04, -0.01, 0.79, 0.62, 1, 0
8.17, -0.02, -0.18, 0.50, -0.56, -0.56, -9.99, -0.00, 0.02, -0.03, 30.60, 100.11, 101.32, 10.02, 0.04, -0.01, 0.79, 0.62, 1, 0
8.19, -0.03, -0.18, 0.50, -0.82, -0.48, -10.04, -0.00, 0.02, -0.01, 30.60, 100.11, 101.32, 10.08, 0.04, -0.01, 0.79, 0.62, 1, 0
8.21, -0.03, -0.18, 0.50, -0.82, -0.48, -10.04, -0.00, 0.02, -0.01, 30.60, 100.11, 101.32, 10.08, 0.04, -0.01, 0.79, 0.62, 1, 0
8.23, -0.03, -0.19, 0.50, -0.90, -0.55, -9.95, 0.00, 0.01, -0.03, 30.60, 100.11, 101.32, 10.00, 0.04, -0.01, 0.79, 0.62, 1, 0
8.25, -0.03, -0.19, 0.50, -0.90, -0.55, -9.95, 0.00, 0.01, -0.03, 30.60, 100.11, 101.32, 10.00, 0.04, -0.01, 0.79, 0.62, 1, 0
8.27, -0.03, -0.18, 0.50, -0.89, -0.68, -9.87, 0.02, -0.00, -0.07, 30.60, 100.11, 101.32, 9.94, 0.04, -0.01, 0.79, 0.62, 1, 0
8.29, -0.03, -0.18, 0.50, -0.89, -0.68, -9.87, 0.02, -0.00, -0.07, 30.60, 100.11, 101.32, 9.94, 0.04, -0.01, 0.79, 0.62, 1, 0
8.31, -0.03, -0.19, 0.50, -0.62, -0.78, -9.87, 0.03, 0.00, -0.04, 30.60, 100.11, 101.90, 9.92, 0.04, -0.01, 0.79, 0.62, 1, 0
8.33, -0.03, -0.19, 0.50, -0.62, -0.78, -9.87, 0.03, 0.00, -0.04, 30.60, 100.11, 101.90, 9.92, 0.04, -0.01, 0.79, 0.62, 1, 0
8.35, -0.03, -0.18, 0.50, -0.61, -0.73, -9.94, 0.05, 0.01, 0.01, 30.60, 100.11, 101.32, 9.99, 0.04, -0.01, 0.79, 0.62, 1, 0
8.37, -0.03, -0.18, 0.50, -0.61, -0.73, -9.94, 0.05, 0.01, 0.01, 30.60, 100.11, 101.32, 9.99, 0.04, -0.01, 0.79, 0.62, 1, 0
8.39, -0.03, -0.18, 0.50, -0.72, -0.41, -10.06, 0.04, 0.01, 0.02, 30.60, 100.11, 101.90, 10.10, 0.04, -0.01, 0.79, 0.62, 1, 0
8.41, -0.03, -0.18, 0.50, -0.72, -0.41, -10.06, 0.04, 0.01, 0.02, 30.60, 100.11, 101.90, 10.10, 0.04, -0.01, 0.79, 0.62, 1, 0
8.43, -0.02, -0.18, 0.50, -0.75, -0.50, -10.00, 0.03, 0.01, -0.02, 30.60, 100.12, 100.98, 10.04, 0.04, -0.00, 0.79, 0.62, 1, 0
8.45, -0.02, -0.18, 0.50, -0.75, -0.50, -10.00, 0.03, 0.01, -0.02, 30.60, 100.12, 100.98, 10.04, 0.04, -0.00, 0.79, 0.62, 1, 0
8.47, -0.03, -0.18, 0.50, -0.97, -0.64, -10.06, 0.03, -0.00, -0.01, 30.60, 100.11, 101.90, 10.12, 0.04, -0.00, 0.79, 0.62, 1, 0
8.49, -0.03, -0.18, 0.50, -0.97, -0.64, -10.06, 0.03, -0.00, -0.01, 30.60, 100.11, 101.90, 10.12, 0.04, -0.00, 0.79, 0.62, 1, 0
8.51, -0.02, -0.18, 0.50, -0.69, -0.57, -10.10, 0.03, -0.01, -0.02, 30.60, 100.11, 101.90, 10.13, 0.04, -0.00, 0.79, 0.62, 1, 0
8.53, -0.02, -0.18, 0.50, -0.69, -0.57, -10.10, 0.03, -0.01, -0.02, 30.60, 100.11, 101.90, 10.13, 0.04, -0.00, 0.79, 0.62, 1, 0
8.55, -0.03, -0.18, 0.50, -0.65, -0.56, -10.11, 0.03, -0.00, -0.01, 30.60, 100.12, 100.98, 10.14, 0.04, -0.00, 0.79, 0.62, 1, 0
8.57, -0.03, -0.18, 0.50, -0.65, -0.56, -10.11, 0.03, -0.00, -0.01, 30.60, 100.12, 100.98, 10.14, 0.04, -0.00, 0.79, 0.62, 1, 0
8.59, -0.03, -0.18, 0.50, -0.91, -0.58, -10.06, 0.03, -0.01, -0.01, 30.60, 100.11, 101.90, 10.12, 0.04, -0.00, 0.79, 0.61, 1, 0
8.61, -0.03, -0.18, 0.50, -0.91, -0.58, -10.06, 0.03, -0.01, -0.01, 30.60, 100.11, 101.90, 10.12, 0.04, -0.00, 0.79, 0.61, 1, 0
8.63, -0.02, -0.17, 0.50, -0.98, -0.55, -9.95, 0.03, -0.03, -0.03, 30.60, 100.11, 101.90, 10.02, 0.04, -0.00, 0.79, 0.61, 1, 0
8.65, -0.02, -0.17, 0.50, -0.98, -0.55, -9.95, 0.03, -0.03, -0.03, 30.60, 100.11, 101.90, 10.02, 0.04, -0.00, 0.79, 0.61, 1, 0
8.67, -0.03, -0.17, 0.50, -0.63, -0.44, -9.89, 0.03, -0.03, -0.05, 30.60, 100.11, 101.90, 9.92, 0.04, -0.00, 0.79, 0.61, 1, 0
8.69, -0.03, -0.17, 0.50, -0.63, -0.44, -9.89, 0.03, -0.03, -0.05, 30.60, 100.11, 101.90, 9.92, 0.04, -0.00, 0.79, 0.61, 1, 0
8.71, -0.03, -0.18, 0.50, -0.36, -0.29, -9.89, 0.02, -0.02, -0.06, 30.60, 100.12, 100.98, 9.90, 0.04, -0.00, 0.79, 0.61, 1, 0
8.73, -0.03, -0.18, 0.50, -0.36, -0.29, -9.89, 0.02, -0.02, -0.06, 30.60, 100.12, 100.98, 9.90, 0.04, -0.00, 0.79, 0.61, 1, 0
8.75, -0.02, -0.18, 0.50, -0.30, -0.52, -9.90, -0.00, -0.00, -0.04, 30.60, 100.12, 100.98, 9.92, 0.04, -0.00, 0.79, 0.61, 1, 0
8.77, -0.02, -0.18, 0.50, -0.30, -0.52, -9.90, -0.00, -0.00, -0.04, 30.60, 100.12, 100.98, 9.92, 0.04, -0.00, 0.79, 0.61, 1, 0
8.79, -0.02, -0.18, 0.51, -0.52, -0.70, -9.96, -0.00, 0.01, -0.03, 30.60, 100.11, 101.90, 10.00, 0.04, -0.00, 0.79, 0.61, 1, 0
8.81, -0.02, -0.18, 0.51, -0.52, -0.70, -9.96, -0.00, 0.01, -0.03, 30.60, 100.11, 101.90, 10.00, 0.04, -0.00, 0.79, 0.61, 1, 0
8.83, -0.02, -0.18, 0.50, -0.56, -0.51, -9.98, -0.00, 0.02, -0.00, 30.60, 100.11, 101.57, 10.01, 0.04, -0.00, 0.79, 0.61, 1, 0
8.85, -0.02, -0.18, 0.50, -0.56, -0.51, -9.98, -0.00, 0.02, -0.00, 30.60, 100.11, 101.57, 10.01, 0.04, -0.00, 0.79, 0.61, 1, 0
8.87, -0.02, -0.17, 0.50, -0.42, -0.81, -10.09, 0.00, 0.03, -0.01, 30.60, 100.11, 101.90, 10.13, 0.04, -0.00, 0.79, 0.61, 1, 0
8.89, -0.02, -0.17, 0.50, -0.42, -0.81, -10.09, 0.00, 0.03, -0.01, 30.60, 100.11, 101.90, 10.13, 0.04, -0.00, 0.79, 0.61, 1, 0
8.91, -0.03, -0.18, 0.50, -0.71, -0.69, -10.15, 0.01, 0.02, -0.06, 30.60, 100.10, 102.49, 10.20, 0.04, -0.00, 0.79, 0.61, 1, 0
8.93, -0.03, -0.18, 0.50, -0.71, -0.69, -10.15, 0.01, 0.02, -0.06, 30.60, 100.10, 102.49, 10.20, 0.04, -0.00, 0.79, 0.61, 1, 0
8.95, -0.02, -0.17, 0.50, -0.80, -0.99, -10.15, 0.03, 0.02, -0.08, 30.60, 100.11, 101.90, 10.23, 0.04, -0.00, 0.79, 0.62, 1, 0
8.97, -0.02, -0.17, 0.50, -0.80, -0.99, -10.15, 0.03, 0.02, -0.08, 30.60, 100.11, 101.90, 10.23, 0.04, -0.00, 0.79, 0.62, 1, 0
8.99, -0.02, -0.17, 0.51, -1.17, -0.73, -10.13, 0.03, -0.00, -0.12, 30.60, 100.12, 100.56, 10.22, 0.04, 0.00, 0.79, 0.62, 1, 0
9.01, -0.02, -0.17, 0.51, -1.17, -0.73, -10.13, 0.03, -0.00, -0.12, 30.60, 100.12, 100.56, 10.22, 0.04, 0.00, 0.79, 0.62, 1, 0
9.03, -0.02, -0.18, 0.51, -1.18, -0.76, -9.91, 0.04, -0.03, -0.05, 30.60, 100.11, 101.90, 10.01, 0.04, 0.00, 0.79, 0.62, 1, 0
9.05, -0.02, -0.18, 0.51, -1.18, -0.76, -9.91, 0.04, -0.03, -0.05, 30.60, 100.11, 101.90, 10.01, 0.04, 0.00, 0.79, 0.62, 1, 0
9.07, -0.02, -0.17, 0.51, -1.10, -0.43, -9.80, 0.05, -0.06, -0.03, 30.60, 100.12, 100.56, 9.87, 0.05, -0.00, 0.79, 0.61, 1, 0
9.09, -0.02, -0.17, 0.51, -1.10, -0.43, -9.80, 0.05, -0.06, -0.03, 30.60, 100.12, 100.56, 9.87, 0.05, -0.00, 0.79, 0.61, 1, 0
9.11, -0.03, -0.18, 0.50, -0.77, -0.20, -9.82, 0.02, -0.07, -0.05, 30.60, 100.11, 101.57, 9.85, 0.05, -0.00, 0.79, 0.61, 1, 0
9.13, -0.03, -0.18, 0.50, -0.77, -0.20, -9.82, 0.02, -0.07, -0.05, 30.60, 100.11, 101.57, 9.85, 0.05, -0.00, 0.79, 0.61, 1, 0
9.15, -0.02, -0.18, 0.50, -0.79, -0.52, -9.80, -0.00, -0.07, -0.08, 30.60, 100.12, 100.56, 9.85, 0.05, -0.00, 0.79, 0.61, 1, 0
9.17, -0.02, -0.18, 0.50, -0.79, -0.52, -9.80, -0.00, -0.07, -0.08, 30.60, 100.12, 100.56, 9.85, 0.05, -0.00, 0.79, 0.61, 1, 0
9.19, -0.02, -0.17, 0.51, -0.67, -0.73, -9.88, -0.00, -0.07, -0.08, 30.60, 100.10, 102.49, 9.93, 0.05, -0.00, 0.79, 0.62, 1, 0
9.21, -0.02, -0.17, 0.51, -0.67, -0.73, -9.88, -0.00, -0.07, -0.08, 30.60, 100.10, 102.49, 9.93, 0.05, -0.00, 0.79, 0.62, 1, 0
9.23, -0.02, -0.18, 0.51, -0.60, -0.60, -9.95, -0.01, -0.06, -0.08, 30.60, 100.11, 101.57, 9.98, 0.05, -0.00, 0.79, 0.62, 1, 0
9.25, -0.02, -0.18, 0.51, -0.60, -0.60, -9.95, -0.01, -0.06, -0.08, 30.60, 100.11, 101.57, 9.98, 0.05, -0.00, 0.79, 0.62, 1, 0
9.27, -0.02, -0.18, 0.51, -0.55, -0.59, -9.91, -0.02, -0.04, -0.04, 30.60, 100.12, 100.56, 9.94, 0.05, -0.00, 0.79, 0.62, 1, 0
9.29, -0.02, -0.18, 0.51, -0.55, -0.59, -9.91, -0.02, -0.04, -0.04, 30.60, 100.12, 100.56, 9.94, 0.05, -0.00, 0.79, 0.62, 1, 0
9.31, -0.02, -0.17, 0.51, -0.74, -0.63, -9.90, -0.02, -0.02, -0.06, 30.60, 100.11, 101.57, 9.95, 0.05, -0.00, 0.79, 0.62, 1, 0
9.33, -0.02, -0.17, 0.51, -0.74, -0.63, -9.90, -0.02, -0.02, -0.06, 30.60, 100.11, 101.57, 9.95, 0.05, -0.00, 0.79, 0.62, 1, 0
9.35, -0.02, -0.18, 0.51, -0.70, -0.44, -10.06, -0.02, -0.01, 0.00, 30.60, 100.12, 100.56, 10.09, 0.05, -0.00, 0.79, 0.62, 1, 0
9.37, -0.02, -0.18, 0.51, -0.70, -0.44, -10.06, -0.02, -0.01, 0.00, 30.60, 100.12, 100.56, 10.09, 0.05, -0.00, 0.79, 0.62, 1, 0
9.39, -0.02, -0.18, 0.51, -0.82, -0.82, -9.98, -0.02, -0.01, -0.04, 30.60, 100.10, 102.49, 10.05, 0.05, -0.00, 0.79, 0.62, 1, 0
9.41, -0.02, -0.18, 0.51, -0.82, -0.82, -9.98, -0.02, -0.01, -0.04, 30.60, 100.10, 102.49, 10.05, 0.05, -0.00, 0.79, 0.62, 1, 0
9.43, -0.01, -0.18, 0.50, -0.74, -0.69, -9.90, -0.01, -0.01, -0.06, 30.60, 100.11, 101.57, 9.95, 0.05, -0.01, 0.78, 0.62, 1, 0
9.45, -0.01, -0.18, 0.50, -0.74, -0.69, -9.90, -0.01, -0.01, -0.06, 30.60, 100.11, 101.57, 9.95, 0.05, -0.01, 0.78, 0.62, 1, 0
9.47, -0.01, -0.17, 0.50, -0.97, -0.41, -9.86, -0.01, -0.01, -0.04, 30.60, 100.11, 101.57, 9.91, 0.05, -0.01, 0.79, 0.62, 1, 0
9.49, -0.01, -0.17, 0.50, -0.97, -0.41, -9.86, -0.01, -0.01, -0.04, 30.60, 100.11, 101.57, 9.91, 0.05, -0.01, 0.79, 0.62, 1, 0
9.51, -0.01, -0.18, 0.51, -1.03, -0.27, -10.01, -0.02, -0.02, -0.04, 30.60, 100.11, 101.57, 10.06, 0.05, -0.01, 0.79, 0.62, 1, 0
9.53, -0.01, -0.18, 0.51, -1.03, -0.27, -10.01, -0.02, -0.02, -0.04, 30.60, 100.11, 101.57, 10.06, 0.05, -0.01, 0.79, 0.62, 1, 0
9.55, -0.01, -0.17, 0.50, -1.05, -0.17, -10.01, -0.04, -0.04, -0.01, 30.60, 100.11, 101.57, 10.07, 0.05, -0.01, 0.79, 0.61, 1, 0
9.57, -0.01, -0.17, 0.50, -1.05, -0.17, -10.01, -0.04, -0.04, -0.01, 30.60, 100.11, 101.57, 10.07, 0.05, -0.01, 0.79, 0.61, 1, 0
9.59, -0.01, -0.18, 0.51, -0.61, -0.51, -9.77, -0.04, -0.03, 0.03, 30.60, 100.11, 101.23, 9.80, 0.05, -0.01, 0.79, 0.61, 1, 0
9.61, -0.01, -0.18, 0.51, -0.61, -0.51, -9.77, -0.04, -0.03, 0.03, 30.60, 100.11, 101.23, 9.80, 0.05, -0.01, 0.79, 0.61, 1, 0
9.63, -0.02, -0.18, 0.50, -0.53, -0.44, -9.71, -0.02, -0.01, 0.01, 30.60, 100.11, 101.23, 9.74, 0.05, -0.01, 0.79, 0.61, 1, 0
9.65, -0.02, -0.18, 0.50, -0.53, -0.44, -9.71, -0.02, -0.01, 0.01, 30.60, 100.11, 101.23, 9.74, 0.05, -0.01, 0.79, 0.61, 1, 0
9.67, -0.01, -0.18, 0.51, -0.41, -0.35, -9.82, -0.03, 0.01, -0.03, 30.60, 100.10, 102.16, 9.83, 0.05, -0.01, 0.79, 0.61, 1, 0
9.69, -0.01, -0.18, 0.51, -0.41, -0.35, -9.82, -0.03, 0.01, -0.03, 30.60, 100.10, 102.16, 9.83, 0.05, -0.01, 0.79, 0.61, 1, 0
9.71, -0.03, -0.18, 0.50, -0.46, -0.46, -9.76, -0.05, 0.04, -0.04, 30.60, 100.10, 102.16, 9.78, 0.05, -0.01, 0.79, 0.61, 1, 0
9.73, -0.03, -0.18, 0.50, -0.46, -0.46, -9.76, -0.05, 0.04, -0.04, 30.60, 100.10, 102.16, 9.78, 0.05, -0.01, 0.79, 0.61, 1, 0
9.75, -0.01, -0.18, 0.50, -0.80, -0.55, -9.86, -0.05, 0.05, -0.07, 30.60, 100.11, 101.23, 9.91, 0.04, -0.01, 0.79, 0.61, 1, 0
9.77, -0.01, -0.18, 0.50, -0.80, -0.55, -9.86, -0.05, 0.05, -0.07, 30.60, 100.11, 101.23, 9.91, 0.04, -0.01, 0.79, 0.61, 1, 0
9.79, -0.02, -0.18, 0.50, -0.83, -0.67, -9.79, -0.04, 0.05, -0.06, 30.60, 100.11, 101.23, 9.85, 0.04, -0.01, 0.79, 0.62, 1, 0
9.81, -0.02, -0.18, 0.50, -0.83, -0.67, -9.79, -0.04, 0.05, -0.06, 30.60, 100.11, 101.23, 9.85, 0.04, -0.01, 0.79, 0.62, 1, 0
9.83, -0.02, -0.18, 0.50, -1.05, -0.72, -9.79, -0.03, 0.05, -0.01, 30.60, 100.11, 101.23, 9.87, 0.04, -0.01, 0.79, 0.62, 1, 0
9.85, -0.02, -0.18, 0.50, -1.05, -0.72, -9.79, -0.03, 0.05, -0.01, 30.60, 100.11, 101.23, 9.87, 0.04, -0.01, 0.79, 0.62, 1, 0
9.87, -0.02, -0.18, 0.50, -1.21, -0.62, -9.94, -0.02, 0.03, -0.01, 30.60, 100.11, 101.23, 10.03, 0.04, -0.01, 0.79, 0.61, 1, 0
9.89, -0.02, -0.18, 0.50, -1.21, -0.62, -9.94, -0.02, 0.03, -0.01, 30.60, 100.11, 101.23, 10.03, 0.04, -0.01, 0.79, 0.61, 1, 0
9.91, -0.02, -0.19, 0.50, -1.16, -0.71, -9.93, -0.01, 0.01, -0.04, 30.70, 100.12, 100.89, 10.02, 0.04, -0.01, 0.79, 0.61, 1, 0
9.93, -0.02, -0.19, 0.50, -1.16, -0.71, -9.93, -0.01, 0.01, -0.04, 30.70, 100.12, 100.89, 10.02, 0.04, -0.01, 0.79, 0.61, 1, 0
9.95, -0.02, -0.18, 0.50, -1.02, -0.54, -10.00, -0.00, -0.01, 0.01, 30.70, 100.11, 101.82, 10.06, 0.04, -0.01, 0.79, 0.61, 1, 0
9.97, -0.02, -0.18, 0.50, -1.02, -0.54, -10.00, -0.00, -0.01, 0.01, 30.70, 100.11, 101.82, 10.06, 0.04, -0.01, 0.79, 0.61, 1, 0
9.99, -0.02, -0.18, 0.50, -1.12, -0.43, -9.97, -0.01, -0.02, 0.00, 30.60, 100.11, 101.23, 10.04, 0.04, -0.01, 0.79, 0.61, 1, 0
10.01, -0.02, -0.18, 0.50, -1.12, -0.43, -9.97, -0.01, -0.02, 0.00, 30.60, 100.11, 101.23, 10.04, 0.04, -0.01, 0.79, 0.61, 1, 0
10.03, -0.02, -0.18, 0.50, -0.90, -0.60, -9.99, -0.00, -0.03, 0.01, 30.70, 100.11, 101.23, 10.05, 0.04, -0.01, 0.79, 0.61, 1, 0
10.05, -0.02, -0.18, 0.50, -0.90, -0.60, -9.99, -0.00, -0.03, 0.01, 30.70, 100.11, 101.23, 10.05, 0.04, -0.01, 0.79, 0.61, 1, 0
10.07, -0.02, -0.19, 0.50, -0.63, -0.59, -10.02, 0.00, -0.02, 0.02, 30.70, 100.11, 101.82, 10.06, 0.04, -0.01, 0.79, 0.61, 1, 0
10.09, -0.02, -0.19, 0.50, -0.63, -0.59, -10.02, 0.00, -0.02, 0.02, 30.70, 100.11, 101.82, 10.06, 0.04, -0.01, 0.79, 0.61, 1, 0
10.11, -0.02, -0.19, 0.50, -0.65, -0.47, -10.03, 0.00, -0.01, 0.02, 30.70, 100.10, 102.16, 10.06, 0.04, -0.01, 0.79, 0.61, 1, 0
10.13, -0.02, -0.19, 0.50, -0.65, -0.47, -10.03, 0.00, -0.01, 0.02, 30.70, 100.10, 102.16, 10.06, 0.04, -0.01, 0.79, 0.61, 1, 0
10.15, -0.02, -0.19, 0.51, -0.68, -0.32, -9.87, 0.00, -0.00, -0.01, 30.70, 100.12, 100.89, 9.89, 0.04, -0.01, 0.79, 0.61, 1, 0
10.17, -0.02, -0.19, 0.51, -0.68, -0.32, -9.87, 0.00, -0.00, -0.01, 30.70, 100.12, 100.89, 9.89, 0.04, -0.01, 0.79, 0.61, 1, 0
10.19, -0.01, -0.17, 0.51, -0.78, -0.33, -9.87, -0.01, 0.01, -0.01, 30.70, 100.11, 101.82, 9.91, 0.04, -0.01, 0.79, 0.61, 1, 0
10.21, -0.01, -0.17, 0.51, -0.78, -0.33, -9.87, -0.01, 0.01, -0.01, 30.70, 100.11, 101.82, 9.91, 0.04, -0.01, 0.79, 0.61, 1, 0
10.23, -0.02, -0.18, 0.50, -0.82, -0.48, -9.69, -0.00, 0.01, 0.00, 30.70, 100.11, 101.82, 9.73, 0.04, -0.01, 0.79, 0.61, 1, 0
10.25, -0.02, -0.18, 0.50, -0.82, -0.48, -9.69, -0.00, 0.01, 0.00, 30.70, 100.11, 101.82, 9.73, 0.04, -0.01, 0.79, 0.61, 1, 0
10.27, -0.01, -0.19, 0.50, -0.78, -0.29, -9.53, -0.00, 0.00, 0.00, 30.70, 100.12, 100.89, 9.57, 0.04, -0.01, 0.79, 0.61, 1, 0
10.29, -0.01, -0.19, 0.50, -0.78, -0.29, -9.53, -0.00, 0.00, 0.00, 30.70, 100.12, 100.89, 9.57, 0.04, -0.01, 0.79, 0.61, 1, 0
10.31, -0.02, -0.18, 0.50, -0.73, -0.00, -9.59, -0.03, 0.01, 0.04, 30.70, 100.11, 101.82, 9.62, 0.04, -0.01, 0.79, 0.61, 1, 0
10.33, -0.02, -0.18, 0.50, -0.73, -0.00, -9.59, -0.03, 0.01, 0.04, 30.70, 100.11, 101.82, 9.62, 0.04, -0.01, 0.79, 0.61, 1, 0
10.35, -0.02, -0.18, 0.50, -0.64, 0.08, -9.86, -0.06, 0.03, 0.04, 30.70, 100.11, 101.82, 9.88, 0.04, -0.01, 0.79, 0.61, 1, 0
10.37, -0.02, -0.18, 0.50, -0.64, 0.08, -9.86, -0.06, 0.03, 0.04, 30.70, 100.11, 101.82, 9.88, 0.04, -0.01, 0.79, 0.61, 1, 0
10.39, -0.02, -0.18, 0.50, -0.25, -0.03, -9.87, -0.09, 0.05, 0.03, 30.70, 100.11, 101.82, 9.87, 0.04, -0.01, 0.80, 0.61, 1, 0
10.41, -0.02, -0.18, 0.50, -0.25, -0.03, -9.87, -0.09, 0.05, 0.03, 30.70, 100.11, 101.82, 9.87, 0.04, -0.01, 0.80, 0.61, 1, 0
10.43, -0.02, -0.19, 0.51, -0.54, -0.25, -10.09, -0.11, 0.07, -0.04, 30.70, 100.10, 102.74, 10.11, 0.04, -0.01, 0.80, 0.61, 1, 0
10.45, -0.02, -0.19, 0.51, -0.54, -0.25, -10.09, -0.11, 0.07, -0.04, 30.70, 100.10, 102.74, 10.11, 0.04, -0.01, 0.80, 0.61, 1, 0
10.47, -0.02, -0.19, 0.50, -0.71, -0.65, -10.19, -0.10, 0.08, -0.05, 30.70, 100.11, 101.82, 10.24, 0.03, -0.01, 0.79, 0.61, 1, 0
10.49, -0.02, -0.19, 0.50, -0.71, -0.65, -10.19, -0.10, 0.08, -0.05, 30.70, 100.11, 101.82, 10.24, 0.03, -0.01, 0.79, 0.61, 1, 0
10.51, -0.02, -0.20, 0.50, -0.31, -1.09, -10.09, -0.05, 0.09, 0.03, 30.70, 100.11, 101.82, 10.15, 0.03, -0.01, 0.80, 0.61, 1, 0
10.53, -0.02, -0.20, 0.50, -0.31, -1.09, -10.09, -0.05, 0.09, 0.03, 30.70, 100.11, 101.82, 10.15, 0.03, -0.01, 0.80, 0.61, 1, 0
10.55, -0.03, -0.19, 0.50, -0.34, -0.69, -10.04, -0.00, 0.12, 0.04, 30.70, 100.12, 100.47, 10.07, 0.03, -0.01, 0.80, 0.60, 1, 0
10.57, -0.03, -0.19, 0.50, -0.34, -0.69, -10.04, -0.00, 0.12, 0.04, 30.70, 100.12, 100.47, 10.07, 0.03, -0.01, 0.80, 0.60, 1, 0
10.59, -0.03, -0.20, 0.50, -0.58, -0.24, -10.06, 0.00, 0.12, 0.04, 30.70, 100.12, 100.47, 10.08, 0.03, -0.01, 0.80, 0.60, 1, 0
10.61, -0.03, -0.20, 0.50, -0.58, -0.24, -10.06, 0.00, 0.12, 0.04, 30.70, 100.12, 100.47, 10.08, 0.03, -0.01, 0.80, 0.60, 1, 0
10.63, -0.04, -0.19, 0.49, -0.88, -0.00, -10.18, -0.01, 0.11, -0.04, 30.70, 100.12, 100.47, 10.22, 0.02, -0.01, 0.80, 0.60, 1, 0
10.65, -0.04, -0.19, 0.49, -0.88, -0.00, -10.18, -0.01, 0.11, -0.04, 30.70, 100.12, 100.47, 10.22, 0.02, -0.01, 0.80, 0.60, 1, 0
10.67, -0.03, -0.20, 0.50, -0.81, -0.42, -10.18, -0.01, 0.10, -0.06, 30.70, 100.11, 101.48, 10.22, 0.02, -0.01, 0.80, 0.60, 1, 0
10.69, -0.03, -0.20, 0.50, -0.81, -0.42, -10.18, -0.01, 0.10, -0.06, 30.70, 100.11, 101.48, 10.22, 0.02, -0.01, 0.80, 0.60, 1, 0
10.71, -0.04, -0.18, 0.49, -0.77, -0.49, -10.12, 0.01, 0.08, -0.05, 30.70, 100.11, 101.82, 10.16, 0.02, -0.01, 0.80, 0.60, 1, 0
10.73, -0.04, -0.18, 0.49, -0.77, -0.49, -10.12, 0.01, 0.08, -0.05, 30.70, 100.11, 101.82, 10.16, 0.02, -0.01, 0.80, 0.60, 1, 0
10.75, -0.03, -0.19, 0.50, -0.74, -0.35, -10.06, 0.01, 0.06, -0.03, 30.70, 100.11, 101.48, 10.10, 0.02, -0.01, 0.80, 0.60, 1, 0
10.77, -0.03, -0.19, 0.50, -0.74, -0.35, -10.06, 0.01, 0.06, -0.03, 30.70, 100.11, 101.48, 10.10, 0.02, -0.01, 0.80, 0.60, 1, 0
10.79, -0.04, -0.19, 0.50, -0.65, -0.50, -9.98, 0.02, 0.04, -0.04, 30.70, 100.11, 101.48, 10.02, 0.02, -0.01, 0.80, 0.60, 1, 0
10.81, -0.04, -0.19, 0.50, -0.65, -0.50, -9.98, 0.02, 0.04, -0.04, 30.70, 100.11, 101.48, 10.02, 0.02, -0.01, 0.80, 0.60, 1, 0
10.83, -0.03, -0.18, 0.50, -0.58, -0.43, -9.89, 0.04, 0.04, -0.06, 30.70, 100.11, 101.48, 9.91, 0.02, -0.01, 0.80, 0.60, 1, 0
10.85, -0.03, -0.18, 0.50, -0.58, -0.43, -9.89, 0.04, 0.04, -0.06, 30.70, 100.11, 101.48, 9.91, 0.02, -0.01, 0.80, 0.60, 1, 0
10.87, -0.04, -0.20, 0.50, -0.49, -0.37, -9.85, 0.03, 0.05, -0.01, 30.70, 100.12, 100.47, 9.87, 0.02, -0.00, 0.80, 0.60, 1, 0
10.89, -0.04, -0.20, 0.50, -0.49, -0.37, -9.85, 0.03, 0.05, -0.01, 30.70, 100.12, 100.47, 9.87, 0.02, -0.00, 0.80, 0.60, 1, 0
10.91, -0.04, -0.19, 0.50, -0.49, -0.45, -9.91, 0.04, 0.05, 0.00, 30.70, 100.10, 102.41, 9.93, 0.02, -0.00, 0.80, 0.60, 1, 0
10.93, -0.04, -0.19, 0.50, -0.49, -0.45, -9.91, 0.04, 0.05, 0.00, 30.70, 100.10, 102.41, 9.93, 0.02, -0.00, 0.80, 0.60, 1, 0
10.95, -0.04, -0.19, 0.50, -0.50, -0.46, -9.91, 0.06, 0.04, -0.06, 30.70, 100.11, 101.48, 9.94, 0.02, -0.00, 0.80, 0.60, 1, 0
10.97, -0.04, -0.19, 0.50, -0.50, -0.46, -9.91, 0.06, 0.04, -0.06, 30.70, 100.11, 101.48, 9.94, 0.02, -0.00, 0.80, 0.60, 1, 0
10.99, -0.03, -0.19, 0.50, -0.49, -0.32, -9.89, 0.06, 0.03, -0.02, 30.70, 100.12, 101.15, 9.90, 0.02, -0.00, 0.80, 0.60, 1, 0
11.01, -0.03, -0.19, 0.50, -0.49, -0.32, -9.89, 0.06, 0.03, -0.02, 30.70, 100.12, 101.15, 9.90, 0.02, -0.00, 0.80, 0.60, 1, 0
11.03, -0.04, -0.19, 0.50, -1.06, 0.38, -10.06, 0.04, 0.02, 0.07, 30.70, 100.10, 102.41, 10.12, 0.02, 0.00, 0.80, 0.60, 1, 0
11.05, -0.04, -0.19, 0.50, -1.06, 0.38, -10.06, 0.04, 0.02, 0.07, 30.70, 100.10, 102.41, 10.12, 0.02, 0.00, 0.80, 0.60, 1, 0
